"uid","userName","catagory","sub_catagory","product","listing_amount","counts","total_bid_amount"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Hologram Rick Clone #666","1","1","7"
"9405e509-1da8-4755-a0d1-82174632c707","Bigtone701","Collectible Toys","Funko","Cousin Itt","5","1","7"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Collectible Toys","Funko","Trafalgar Law with Polar Tang","1","1","2"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Noelle (Diamond) [Autographed]","1","1","10"
"08f59a04-cb2a-46e2-b231-a6667a4e89b9","angiegvzthree","Collectible Toys","Funko","stitch 626 autograph funko pop","1","1","2"
"b4760336-bf7f-4dfc-afff-e977ac6ec5da","rawgoods","Collectible Toys","Funko","con sticker madara c2e2","1","1","2"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Luci Christian signed Nami funko pop","1","1","4"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","Trafalgar Law with Polar Tang","1","1","75"
"7c10f78f-ecfb-4053-848f-6fabfada083c","bankai","Collectible Toys","Funko","Black Asta GITD (Autographed)","1","1","4"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Klaus (Autographed)","1","1","9"
"47b4fab6-df61-43be-82ba-3df725553add","cesaresquivel01","Collectible Toys","Funko","gold d roger ","1","1","3"
"a7696b71-9c36-4a47-9d3d-a7d411be7dc5","eliproz ","Collectible Toys","Funko","🚨Chase Samurai Brook 1129🚨","1","1","3"
"01ce5bc5-cfdb-4d11-ac8d-530991c33d49","pgjunior","Collectible Toys","Funko","Kenny (Autographed)","1","1","47"
"2a1c57c9-fba0-400d-b951-f9d8d09a81fe","RDB30","Collectible Toys","Funko","Shaggy Autograph Pop","1","1","55"
"7b8a6557-a5be-408d-886b-0e0613583911","ericrod0127","Collectible Toys","Funko","Raven #108 funko ","1","1","5"
"50e16acf-0a30-43de-93f1-4242811e7c41","lrluigi15","Collectible Toys","Funko","Signed L funko pop #219","60","1","85"
"bbe4159e-2d6f-4749-bfbd-52452d8b0faf","LookingforXmen","Collectible Toys","Funko","Funko NFT Lola Bunny as Jane Jetson","1","1","2"
"0b6b1c83-91d1-42f8-b84f-1b884859e67c","fro455","Collectible Toys","Funko","Rick’s ship #34","1","1","12"
"76772b72-e56e-43ec-9551-16cea2505052","Griinchzzz","Collectible Toys","Funko","Young Leia Autograph","1","1","3"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Gohan (Autographed)","1","1","2"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Dustin (Autographed)","1","1","3"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Collectible Toys","Funko","🚨 Flash Sale🚨Boruto Chase With Chakra","1","1","6"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Rick w/ crown #649","1","1","3"
"19d4cd32-97ad-4a21-8747-e24a2f2fa3a7","wiccagod84","Collectible Toys","Funko","Haise Sasaki GITD Signed","1","1","37"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Collectible Toys","Funko","Encapsulated Signed Noelle Funko Pop","1","1","1"
"c59a4fdc-149b-4e2f-afc2-feeb6c269bd0","Funko_collect","Collectible Toys","Funko","orochimaru","60","1","65"
"3b503418-0cac-4de7-beff-e85800ba49ed","Zanget5u","Collectible Toys","Funko","Shinra with Fire (Auto)","1","1","44"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","USOPP Signed Funko 401","1","1","16"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Collectible Toys","Funko","Carrie 1436","5","1","5"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","giyu tomioka signed and quoted! ","1","1","65"
"2a1c57c9-fba0-400d-b951-f9d8d09a81fe","RDB30","Collectible Toys","Funko","autographjaaon voorhees","1","1","1"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Collectible Toys","Funko","Hinata Chase Funko Pop #1339","1","1","18"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Bilbo Baggins","1","1","60"
"7c10f78f-ecfb-4053-848f-6fabfada083c","bankai","Collectible Toys","Funko","Billy (Dual Autographed)","1","1","127"
"16ef71a8-06d5-4321-a6d1-9b26c9e02cbf","Badkevoo","Collectible Toys","Funko","Naruto AUTO!","1","1","1545"
"0b6b1c83-91d1-42f8-b84f-1b884859e67c","fro455","Collectible Toys","Funko","Bugs Bunny As Morpheus LTD 1300 Pieces!","1","1","2"
"a62fc86f-c94d-4757-806a-05dfada1325d","maddsjade","Collectible Toys","Funko","Funko Loki #248","1","1","2"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Collectible Toys","Funko","Naruto Auto FLASH AUCTION","1","1","36"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Collectible Toys","Funko","sdcc autograph Baruto w/side quote (: ","1","1","2"
"47b4fab6-df61-43be-82ba-3df725553add","cesaresquivel01","Collectible Toys","Funko","Chase Tengen Uzui 1533","1","1","20"
"43086919-81bf-4622-8249-c3c1bfc373e9","awkwardstrength","Collectible Toys","Funko","TV // Megazord (Glows in the Dark)","1","1","7"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Sabo Signed","1","1","2"
"50053b2c-1765-431b-b41f-f37875de2f31","Masadora_13","Collectible Toys","Funko","Sniper King (pre release)","5","1","8"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Collectible Toys","Funko","Gwen Stacy (Autographed)","1","1","41"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Collectible Toys","Funko","JJK 4 Pack Signed and Authenticated","100","1","100"
"bc0eff51-bf33-4e93-8cae-a6d451066907","REVOLUTION_POPS","Collectible Toys","Funko","Bilbo Baggins","1","1","29"
"a8580fd0-8e4b-4b96-843b-5ae4fce587bd","steve","Collectible Toys","Funko","Simpsons, 1465 Mr. sparkle","2","1","2"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","SDCC 2022 TMNT Leonardo 104 - Toy Tokyo","1","1","5"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Collectible Toys","Funko","Rukia kuckiki ","1","1","5"
"ef8c5874-3cf2-4419-8378-7f65477da034","tennuy","Collectible Toys","Funko","Regan (Autographed)","1","1","6"
"6d9ee484-b26a-4063-b893-2bab2fc5fe00","funocollector775","Collectible Toys","Funko","Kakashi ArtWork","1","1","12"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","He-Man 106 (Metallic)Toy Tokyo SDCC 2022","1","1","1"
"0eb8dc57-f18c-4889-855b-870f4fd48ed2","mm1010","Collectible Toys","Funko","Marty McFly (Autograph)","1","1","95"
"0411b232-c3f4-4f9b-a147-a9bc982525c0","KsTxGuy1970","Collectible Toys","Funko","Jean Grey funko #645","1","1","2"
"c1d290ce-f244-48a5-99d6-9b191cfca974","IsactheGemini","Collectible Toys","Funko","Vash the Stampede JYB Auto","1","1","8"
"136c8040-0a1e-4ec3-aec0-6aaad80b2eb2","Reverse","Collectible Toys","Funko","Funko NFT Tommy","1","1","9"
"08f59a04-cb2a-46e2-b231-a6667a4e89b9","angiegvzthree","Collectible Toys","Funko","signed super sonic ","1","1","2"
"60948aba-a79d-4978-aeef-1c683405a176","rodester ","Collectible Toys","Funko","Farmer Freddy (Funko Shop Exclusive)","1","1","6"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Collectible Toys","Funko","Funko Luke Skywalker ","1","1","2"
"cdc60b59-261d-43ad-905d-5c4f8a8469c6","metal_jacket","Collectible Toys","Funko","Funko Pop Batman 1997 ","1","1","2"
"5f83b34b-7650-4d1b-bc5a-546bfa6c32ad","WayneGarber ","Collectible Toys","Funko","Mike NFT (LE 2,302)","1","1","1"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Collectible Toys","Funko","Funko Pop Sonic The Hedgehog 2 ","1","1","1"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Glowing Mr.Burns","1","1","1"
"749cb189-0a05-474b-b5b4-049fb87ca4ac","TheManFree","Collectible Toys","Funko","Funko pop Dabi Jason Liebrecht JSA","80","1","80"
"334f1666-99b3-41b6-8ed5-14b17528acf2","a&acollectibles","Collectible Toys","Funko","Young Leia Autograph","1","1","70"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","Rick w/ crown #649","1","1","2"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","Miguel with Guitar (Wonderous Con)","1","1","2"
"47b4fab6-df61-43be-82ba-3df725553add","cesaresquivel01","Collectible Toys","Funko","2018 SDCC Super Saiyan Vegeta","5","1","14"
"00fbcd00-a41f-4ce6-8060-d41680950603","Aimen Inc","Collectible Toys","Funko","Cousin Eddie (Autographed)","1","1","7"
"88747410-ca18-4a88-864f-071e7b6bf244","geo","Collectible Toys","Funko","Superman Signed","1","1","8"
"45fae586-81df-40e0-b48f-c9bb51ffc665","D-Rod91","Collectible Toys","Funko","Spider-Man signed funko ","35","1","35"
"a96844f7-487b-453e-9249-fc7768802624","ChubsCollectables ","Collectible Toys","Funko","Arbiter ","1","1","55"
"5f83b34b-7650-4d1b-bc5a-546bfa6c32ad","WayneGarber ","Collectible Toys","Funko","Bigfoot (Rainbow)(Funko Shop Exclusive)","1","1","2"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Gol D. Roger 1273 Funko Exclusice ","1","1","2"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","Funko Pop Phil & Lil Deville 2 Pack","1","1","1"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Collectible Toys","Funko","PSA Graded Bugs Bunny #307 MINT 9 ","1","1","4"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Eren Jaeger #1165","1","1","1"
"f441c9cc-a59d-44db-bfa4-e27abe31e16a","Javiloso","Collectible Toys","Funko","Sniper King (pre release)","5","1","6"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Kaguya Funko Pop #179","1","1","9"
"b5765059-18e7-4703-ba91-5769a0adf579","jaypizzle","Collectible Toys","Funko","🚨Flash Sale🚨 Jon Jones Autograph Becke","1","1","35"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","Freddy Funko as Genji","1","1","8"
"dec9555c-2df6-4314-b49b-0948e91816f6","DNJ_Pops","Collectible Toys","Funko","Gohan Auto & Quote DBZ 🔥","1","1","3"
"e88d9d57-62b9-4d14-ad90-a3ada5324a7b","snorlaxbuu","Collectible Toys","Funko","Black Asta (GITD) [Autographed]","1","1","2"
"88cb02fb-1640-4c0f-a390-ee8a20294443","j878","Collectible Toys","Funko","Signed Kabuto funko #936","1","1","60"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Haise Sasaki Signed","1","1","8"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Collectible Toys","Funko","WOLVERINE #05 PSA GRADE “8.5” MINT","5","1","7"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Bugs Bunny As Morpheus LTD 1300 Pieces!","1","1","3"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Collectible Toys","Funko","Naruto Signed Funko 724 ","1","1","1"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","tengen chase signed ","1","1","10"
"a8580fd0-8e4b-4b96-843b-5ae4fce587bd","steve","Collectible Toys","Funko","Regan (Autographed)","1","1","1"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Collectible Toys","Funko","Freddy Spirit (limited to 10,000 pieces)","5","1","6"
"3988c122-122a-4305-8c91-f70d59255d54","smetcalf","Collectible Toys","Funko","PSA Graded Mint 9 Wolverine #720","1","1","16"
"f8755777-8fb1-4a9d-ad7c-5989cef65b33","Loose.End","Collectible Toys","Funko","Haise Sasaki GITD Signed","1","1","31"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Hall of Armor: Iron Man Model 1","1","1","6"
"6e6b70aa-21ac-42b7-b953-3994f21a76a2","trainerjay04","Collectible Toys","Funko","Child Big Mom","5","1","10"
"08f59a04-cb2a-46e2-b231-a6667a4e89b9","angiegvzthree","Collectible Toys","Funko","cell first form autograph ","35","1","35"
"e584ae63-de4b-4a89-8c8b-d65fa97fd55c","Tristanszs","Collectible Toys","Funko","Young Leia Autograph","1","1","60"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Collectible Toys","Funko","Funko NFT Bugs Bunny As Morpheus","1","1","26"
"f8755777-8fb1-4a9d-ad7c-5989cef65b33","Loose.End","Collectible Toys","Funko","Cousin Eddie (Autographed)","1","1","18"
"a8580fd0-8e4b-4b96-843b-5ae4fce587bd","steve","Collectible Toys","Funko","Funko OG Luke Skywalker ","1","1","23"
"2395c8de-5a0a-42df-a51e-0f3f030fcc1b","iLovePops","Collectible Toys","Funko","Kratos NYCC 🧊🧊","1","1","43"
"dcc64e96-fe12-495f-8b08-eeb035722320","black clover 2","Collectible Toys","Funko","Doflamingo (Autographed)","1","1","71"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Collectible Toys","Funko","Doctor Strange (Chase)","1","1","2"
"7c06b93e-51cb-4324-b186-69884da0000a","Laprima710","Collectible Toys","Funko","🚨Flash🚨 Madara Uchiha","1","1","10"
"1542f776-f84c-4110-9a47-a809e964d4d6","Nitecobra","Collectible Toys","Funko","Kaido Beast Form","1","1","1"
"a0b7879f-68cd-449d-9d57-127d72071d81","Smizzed","Collectible Toys","Funko","c2e2 madara con 15 min flash !! ","1","1","10"
"8669a4e9-9f53-41ad-bc28-0fc3388f6655","PoppaGoss ","Collectible Toys","Funko","Daredevil","1","1","6"
"749cb189-0a05-474b-b5b4-049fb87ca4ac","TheManFree","Collectible Toys","Funko","Signed Mitsuri funko #1306","1","1","3"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","super Saiyan broly signed Johnny Bosch ","1","1","130"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","Rukia kuckiki ","1","1","3"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Marty McFly (Autograph)","1","1","85"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","Dende Signed","1","1","6"
"324f420e-3bcb-493e-baf2-49fe6ab90dee","pmiller87","Collectible Toys","Funko","Tiffany Funko Pop","3","1","3"
"50053b2c-1765-431b-b41f-f37875de2f31","Masadora_13","Collectible Toys","Funko","Portgas D Ace","5","1","5"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Cad Bane","1","1","9"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Vash the Stampede JYB Auto","1","1","1"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Monkey D. Luffy Wanted Poster Signed","1","1","2"
"2395c8de-5a0a-42df-a51e-0f3f030fcc1b","iLovePops","Collectible Toys","Funko","Dustin (Autographed)","1","1","8"
"f8755777-8fb1-4a9d-ad7c-5989cef65b33","Loose.End","Collectible Toys","Funko","Clark Griswold (Autographed)","1","1","16"
"dcc64e96-fe12-495f-8b08-eeb035722320","black clover 2","Collectible Toys","Funko","Regan 203 - Signed By Linda Blair + JSA","1","1","45"
"13b7bfc2-e5e4-4e8a-9957-34e513ba141f","masonking282","Collectible Toys","Funko","Young Leia Autograph","1","1","26"
"f9b9e762-35b3-46b0-9864-dbac7e038e64","m_blanco9","Collectible Toys","Funko","Marty McFly (Autograph)","1","1","110"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Inuyasha","1","1","2"
"88747410-ca18-4a88-864f-071e7b6bf244","geo","Collectible Toys","Funko","Signed Tengen chase #1533","60","1","60"
"b9fd4e83-7b28-4245-ad82-ba3eec61600b","Mr_A1_Collectables","Collectible Toys","Funko","PSA Graded Bugs Bunny #307 MINT 9 ","1","1","3"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Gohan Auto & Quoted Pop","1","1","30"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Collectible Toys","Funko","Kurogiri (glow in the dark)","1","1","1"
"cd557473-8b50-4b1b-a5e8-bf1ba5cce065","hull.hudson","Collectible Toys","Funko","Kid Buu #620","1","1","1"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Funko NFT Daffy Duck as Pennywise","1","1","2"
"22c04e87-88c0-4590-af73-c4f521cb5143","PopSmoove ","Collectible Toys","Funko","Lola Bunny as Jane Jetson LTS 1300 Piece","1","1","4"
"13b7bfc2-e5e4-4e8a-9957-34e513ba141f","masonking282","Collectible Toys","Funko","Homer (Autographed)","1","1","4"
"d9759e8d-122b-453c-93ee-f4a158b9bbfb","squirrelfarts","Collectible Toys","Funko","madara c2e2 con sticker ","1","1","7"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","autographed lilo funko pop ","1","1","2"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Doflamingo (Autographed)","1","1","66"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Komugi Chase #1092","1","1","1"
"3d30d644-903a-488a-a5e0-f8692080f7b9","Sofoula","Collectible Toys","Funko","Ted Lasso (holding believe sign) 1357","20","1","20"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Collectible Toys","Funko","Wayne’s World 2 Pack (Hockey Outfits)","1","1","14"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Haise Sasaki GITD Signed","1","1","28"
"cb8fe1f6-1e1e-47fd-bfc7-67b9a93c59f1","manny805","Collectible Toys","Funko","Funko NFT Tommy","1","1","6"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Collectible Toys","Funko","La Llorona (chase)","1","1","7"
"12bbabfa-2896-4063-ba39-c0d85e336d01","Aquatis-HD","Collectible Toys","Funko","Professor Farnsworth (Autograph)","1","1","1"
"bbf53b38-cb13-48c5-85b1-358e93a4ce97","William_Jeriel7","Collectible Toys","Funko","JJK 4 Pack Signed and Authenticated","100","1","105"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Sabo Signed","1","1","7"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Vegeta Funko Pop #10 Signed","1","1","2"
"ffad060d-2eb3-4995-aeab-222dd0d7ce07","MeatManMcLain","Collectible Toys","Funko","PSA Graded Mint 9 Wolverine #720","1","1","12"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Gol D. Roger 1273 Funko Exclusice ","1","1","6"
"6d0ef107-6b55-4c9f-ac0d-8e1811bcf624","Saltydogcomics","Collectible Toys","Funko","Dr Emmett Brown (Autographed)","1","1","2"
"47b4fab6-df61-43be-82ba-3df725553add","cesaresquivel01","Collectible Toys","Funko","Gol D Roger Funko Shop Exclusive 1274","1","1","3"
"2bfadb1a-da6d-44cc-849c-552693c0f574","xh.vtg ","Collectible Toys","Funko","Ken Kaneki (auto)","1","1","60"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","USOPP Signed Funko 401","1","1","4"
"20604390-7d9f-497f-8ab8-4a95889e8856","lotrex14","Collectible Toys","Funko","Daryl Dixon","10","1","12"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Jean Grey funko #645","1","1","1"
"3988c122-122a-4305-8c91-f70d59255d54","smetcalf","Collectible Toys","Funko","Trix Rabbit","5","1","14"
"2a1c57c9-fba0-400d-b951-f9d8d09a81fe","RDB30","Collectible Toys","Funko","Superman Signed","1","1","1"
"05146c36-dd09-4236-95c0-eec938ba5596","jamesito","Collectible Toys","Funko","goku autograph toyzilla certified ! ","1","1","46"
"0b6b1c83-91d1-42f8-b84f-1b884859e67c","fro455","Collectible Toys","Funko","Jeff Ward (Live Action) Buggy The Clown ","1","1","1"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Ace Funko pop #100","1","1","1"
"2bfadb1a-da6d-44cc-849c-552693c0f574","xh.vtg ","Collectible Toys","Funko","Komugi Chase #1092","1","1","3"
"a8580fd0-8e4b-4b96-843b-5ae4fce587bd","steve","Collectible Toys","Funko","Cinderella","1","1","5"
"2225354c-d129-4276-b636-720349450b48","Papishlonkii ","Collectible Toys","Funko","Chase Tengen Uzui 1533","1","1","29"
"88747410-ca18-4a88-864f-071e7b6bf244","geo","Collectible Toys","Funko","Signed L funko pop #219","60","1","90"
"b0eb8e4d-d204-4f23-adbe-06a5652d2504","TheChef124","Collectible Toys","Funko","Carl Grimes","25","1","25"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Shanks 939 Chase SE","1","1","4"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Bakugo (pop & tee)","1","1","2"
"8d19272e-0873-45c3-ad8c-e85f1604cd6d","bnard","Collectible Toys","Funko","Carrot Funko Pop #1487","1","1","4"
"45fae586-81df-40e0-b48f-c9bb51ffc665","D-Rod91","Collectible Toys","Funko","15 min madara c2e2 con sticker ","1","1","9"
"90f2b61d-38ad-43c7-932e-51bbac320a5d","perez2000","Collectible Toys","Funko","Noelle (Diamond) [Autographed]","1","1","23"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Arbiter ","1","1","70"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Collectible Toys","Funko","Encapsulated Signed Yami Funko Pop","1","1","6"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Obi-Wan Kenobi (Autograph)","1","1","136"
"45fae586-81df-40e0-b48f-c9bb51ffc665","D-Rod91","Collectible Toys","Funko","Chrollo Signed","1","1","60"
"d9759e8d-122b-453c-93ee-f4a158b9bbfb","squirrelfarts","Collectible Toys","Funko","Spider-Man stealth suit ","1","1","2"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Collectible Toys","Funko","winners choice (: autograph certified ","35","1","35"
